$PSONLLD,000211.15,RV R. Revelle,V,6.4589850,-20.01363841,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000212.15,RV R. Revelle,V,6.4589365,-20.01360479,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000213.15,RV R. Revelle,V,6.4588879,-20.01357115,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000214.15,RV R. Revelle,V,6.4588393,-20.01353729,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000215.15,RV R. Revelle,V,6.4587906,-20.01350322,0.000,0.61,0.61,0.00,0.01,,,,*06
$PSONLLD,000215.56,SNTRY 5206,A,6.4580013,-20.01257700,1006.944,0.78,0.78,0.00,0.54,,,,*7A
$PSONLLD,000215.55,MARSS 5212,A,6.4598071,-20.01438737,1008.527,0.78,0.78,0.00,0.54,,,,*61
$PSONLLD,000216.15,RV R. Revelle,V,6.4587422,-20.01346909,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000217.15,RV R. Revelle,V,6.4586941,-20.01343506,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000218.15,RV R. Revelle,V,6.4586461,-20.01340106,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000219.15,RV R. Revelle,V,6.4585980,-20.01336679,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000220.15,RV R. Revelle,V,6.4585496,-20.01333208,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000221.15,RV R. Revelle,V,6.4585007,-20.01329717,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000222.15,RV R. Revelle,V,6.4584515,-20.01326234,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000223.15,RV R. Revelle,V,6.4584021,-20.01322758,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000224.15,RV R. Revelle,V,6.4583529,-20.01319288,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000225.15,RV R. Revelle,V,6.4583038,-20.01315820,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000226.15,RV R. Revelle,V,6.4582550,-20.01312340,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000227.15,RV R. Revelle,V,6.4582065,-20.01308829,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000228.15,RV R. Revelle,V,6.4581586,-20.01305288,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000229.15,RV R. Revelle,V,6.4581110,-20.01301736,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000230.15,RV R. Revelle,V,6.4580637,-20.01298190,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000231.15,RV R. Revelle,V,6.4580165,-20.01294648,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000232.15,RV R. Revelle,V,6.4579691,-20.01291119,0.000,0.61,0.61,0.00,0.01,,,,*05
$PSONLLD,000233.15,RV R. Revelle,V,6.4579214,-20.01287609,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000234.15,RV R. Revelle,V,6.4578734,-20.01284104,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000235.16,RV R. Revelle,V,6.4578252,-20.01280594,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000235.64,SNTRY 5206,A,6.4569753,-20.01183689,1006.385,0.79,0.79,0.00,0.54,,,,*70
$PSONLLD,000235.63,MARSS 5212,A,6.4587817,-20.01364765,1007.960,0.79,0.79,0.00,0.54,,,,*69
$PSONLLD,000236.15,RV R. Revelle,V,6.4577771,-20.01277086,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000237.15,RV R. Revelle,V,6.4577289,-20.01273562,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000238.15,RV R. Revelle,V,6.4576807,-20.01270024,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000239.15,RV R. Revelle,V,6.4576325,-20.01266464,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000240.15,RV R. Revelle,V,6.4575846,-20.01262875,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000241.15,RV R. Revelle,V,6.4575368,-20.01259263,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000242.15,RV R. Revelle,V,6.4574891,-20.01255650,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000243.15,RV R. Revelle,V,6.4574411,-20.01252049,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000244.15,RV R. Revelle,V,6.4573930,-20.01248455,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000245.15,RV R. Revelle,V,6.4573447,-20.01244866,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000246.15,RV R. Revelle,V,6.4572964,-20.01241295,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000247.15,RV R. Revelle,V,6.4572480,-20.01237740,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000248.15,RV R. Revelle,V,6.4571998,-20.01234185,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000249.15,RV R. Revelle,V,6.4571520,-20.01230608,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000250.15,RV R. Revelle,V,6.4571048,-20.01227020,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000251.15,RV R. Revelle,V,6.4570582,-20.01223448,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000252.15,RV R. Revelle,V,6.4570118,-20.01219894,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000253.15,RV R. Revelle,V,6.4569652,-20.01216337,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000254.15,RV R. Revelle,V,6.4569184,-20.01212758,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000255.15,RV R. Revelle,V,6.4568713,-20.01209157,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000255.70,SNTRY 5206,A,6.4560025,-20.01119713,1006.532,0.80,0.80,0.00,0.54,,,,*77
$PSONLLD,000255.70,MARSS 5212,A,6.4578087,-20.01300785,1008.178,0.80,0.80,0.00,0.54,,,,*6E
$PSONLLD,000256.15,RV R. Revelle,V,6.4568239,-20.01205552,0.000,0.61,0.61,0.00,0.01,,,,*07
$PSONLLD,000257.15,RV R. Revelle,V,6.4567759,-20.01201958,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000258.15,RV R. Revelle,V,6.4567273,-20.01198375,0.000,0.61,0.61,0.00,0.01,,,,*0C
$PSONLLD,000259.15,RV R. Revelle,V,6.4566783,-20.01194802,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000300.15,RV R. Revelle,V,6.4566292,-20.01191220,0.000,0.61,0.61,0.00,0.01,,,,*06
$PSONLLD,000301.15,RV R. Revelle,V,6.4565806,-20.01187621,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000302.15,RV R. Revelle,V,6.4565327,-20.01183994,0.000,0.61,0.61,0.00,0.01,,,,*0F
$PSONLLD,000303.15,RV R. Revelle,V,6.4564852,-20.01180357,0.000,0.61,0.61,0.00,0.01,,,,*00
$PSONLLD,000304.15,RV R. Revelle,V,6.4564381,-20.01176750,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000305.15,RV R. Revelle,V,6.4563911,-20.01173182,0.000,0.61,0.61,0.00,0.01,,,,*01
$PSONLLD,000306.15,RV R. Revelle,V,6.4563444,-20.01169647,0.000,0.61,0.61,0.00,0.01,,,,*0A
$PSONLLD,000307.15,RV R. Revelle,V,6.4562976,-20.01166144,0.000,0.61,0.61,0.00,0.01,,,,*0D
$PSONLLD,000308.15,RV R. Revelle,V,6.4562507,-20.01162666,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000309.15,RV R. Revelle,V,6.4562036,-20.01159202,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000310.15,RV R. Revelle,V,6.4561563,-20.01155737,0.000,0.61,0.61,0.00,0.01,,,,*02
$PSONLLD,000311.15,RV R. Revelle,V,6.4561088,-20.01152254,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000312.15,RV R. Revelle,V,6.4560611,-20.01148743,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000313.15,RV R. Revelle,V,6.4560131,-20.01145197,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000314.15,RV R. Revelle,V,6.4559645,-20.01141631,0.000,0.61,0.61,0.00,0.01,,,,*08
$PSONLLD,000315.15,RV R. Revelle,V,6.4559154,-20.01138061,0.000,0.61,0.61,0.00,0.01,,,,*03
$PSONLLD,000315.76,SNTRY 5206,A,6.4551206,-20.01045994,1006.637,0.81,0.81,0.00,0.54,,,,*7A
$PSONLLD,000315.76,MARSS 5212,A,6.4569271,-20.01227062,1008.242,0.81,0.81,0.00,0.54,,,,*66
$PSONLLD,000316.15,RV R. Revelle,V,6.4558661,-20.01134492,0.000,0.61,0.61,0.00,0.01,,,,*04
$PSONLLD,000317.15,RV R. Revelle,V,6.4558171,-20.01130928,0.000,0.61,0.61,0.00,0.01,,,,*0B
$PSONLLD,000318.15,RV R. Revelle,V,6.4557683,-20.01127381,0.000,0.61,0.61,0.00,0.01,,,,*0E
$PSONLLD,000319.15,RV R. Revelle,V,6.4557197,-20.01123864,0.000,0.61,0.61,0.00,0.01,,,,*09
